row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,profit
112,CA-2017-128867,2017-03-11,10/11/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,7.096662266437062
113,CA-2017-128867,2017-03-11,10/11/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,-1.7666755837921349
114,CA-2015-115259,,27/08/2015,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,-5.93998796039177
115,CA-2015-115259,,27/08/2015,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,0.01732933792328902
116,CA-2015-115259,,27/08/2015,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,-1.7036118011860797
117,CA-2015-115259,,27/08/2015,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,-24.940501494375358
118,CA-2016-110457,2016-02-03,06/03/2016,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,80.69245082075676
119,US-2016-136476,2016-05-04,10/04/2016,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,-31.47422078758852
120,CA-2017-103730,2017-12-06,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,4.007981618536888
121,CA-2017-103730,2017-12-06,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,-3.217186095855976
122,CA-2017-103730,2017-12-06,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,64.15481264544479
123,CA-2017-103730,2017-12-06,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,3.085653007279668
124,CA-2017-103730,2017-12-06,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7.112329838196058
125,US-2015-152030,,28/12/2015,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,155.2535414103705
126,US-2015-134614,,25/09/2015,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,-77.22398821814554
127,US-2018-107272,2018-05-11,12/11/2018,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,-0.3546896675378643
128,US-2018-107272,2018-05-11,12/11/2018,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,-26.792030016344988
129,US-2017-125969,2017-06-11,10/11/2017,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,-10.08506856552456
130,US-2017-125969,2017-06-11,10/11/2017,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,6.907435901098555
131,US-2018-164147,2018-02-02,05/02/2018,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,-7.175233336604772
132,US-2018-164147,2018-02-02,05/02/2018,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,-9.536186966987561
133,US-2018-164147,2018-02-02,05/02/2018,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,-2.846348634869311
134,CA-2017-145583,,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,2.9846304146649962
135,CA-2017-145583,,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,-0.855287185586598
136,CA-2017-145583,,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,1.7986070924622422
137,CA-2017-145583,,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,-0.16695760943136112
138,CA-2017-145583,,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,21.10952256252266
139,CA-2017-145583,,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,-8.65199896749827
140,CA-2017-145583,,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,12.259612016894646
141,CA-2017-110366,2017-05-09,07/09/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,-14.347255512715513
142,CA-2018-106180,,23/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,1.128863232106657
143,CA-2018-106180,,23/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,-1.3137108953604761
144,CA-2018-106180,,23/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,14.258840376766544
145,CA-2018-155376,,27/12/2018,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,-55.30214339637417
146,CA-2016-110744,2016-07-09,12/09/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,119.49424681784244
147,CA-2015-110072,,28/10/2015,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,-3.032569145217777
148,CA-2017-114489,2017-05-12,09/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,6.569684953924557
149,CA-2017-114489,2017-05-12,09/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,-10.657548947085047
150,CA-2017-114489,2017-05-12,09/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,-336.1762544098832
151,CA-2017-114489,2017-05-12,09/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,26.092228642578537
152,CA-2017-158834,,16/03/2017,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,10.528813209894103
153,CA-2017-158834,,16/03/2017,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,-12.718335230025657
154,CA-2016-124919,,02/06/2016,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,14.593439174665145
155,CA-2016-124919,,02/06/2016,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,19.341346112629704
156,CA-2016-124919,,02/06/2016,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,22.955398623771337
157,CA-2016-118948,,03/06/2016,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,1.0002374303898587
158,CA-2015-104269,2015-01-03,06/03/2015,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,-15.323182800140284
159,CA-2017-114104,,24/11/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,0.46959788789555734
160,CA-2017-114104,,24/11/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,-6.693840138656783
161,CA-2017-162733,2017-11-05,12/05/2017,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,0.6304579521214859
162,CA-2016-119697,,31/12/2016,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,5.267755180293256
163,CA-2017-154508,,20/11/2017,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220.0,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,4.844016387171496
164,CA-2017-113817,2017-07-11,11/11/2017,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,-0.05139903844838787
165,CA-2015-139892,2015-08-09,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,2.5592122165063547
166,CA-2015-139892,2015-08-09,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,-656.035488989238
167,CA-2015-139892,2015-08-09,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,67.64006464404687
168,CA-2015-139892,2015-08-09,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,338.3423901433746
169,CA-2015-139892,2015-08-09,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,-0.8880251254952698
170,CA-2015-139892,2015-08-09,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,9.926655079161753
171,CA-2015-139892,2015-08-09,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,34.99860298359792
172,CA-2015-118962,2015-05-08,09/08/2015,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,2.6485048683929473
173,CA-2015-118962,2015-05-08,09/08/2015,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,-19.060637289688756
174,CA-2015-118962,2015-05-08,09/08/2015,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,-38.61812657960501
175,US-2015-100853,,19/09/2015,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,-0.9974878074789335
176,US-2015-100853,,19/09/2015,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,0.19061481531933908
177,US-2018-152366,,25/04/2018,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036.0,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,-15.217017220799253
178,US-2016-101511,,23/11/2016,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055.0,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,-33.049531779912044
179,US-2016-101511,,23/11/2016,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055.0,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,-1.0895253611926978
180,CA-2016-137225,,19/12/2016,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009.0,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,-0.25549264815319966
181,CA-2015-166191,2015-05-12,09/12/2015,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521.0,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,-4.4683805239925976
182,CA-2015-166191,2015-05-12,09/12/2015,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521.0,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,90.28923761832523
183,CA-2015-158274,,24/11/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,-7.931907123713048
184,CA-2015-158274,,24/11/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,-20.414839698963274
185,CA-2015-158274,,24/11/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,7.830099367092574
186,CA-2017-105018,,02/12/2017,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,1.1496904300150332
187,CA-2015-123260,,30/08/2015,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032.0,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,29.385251937866105
188,CA-2017-157000,,22/07/2017,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051.0,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,6.027704440903804
189,CA-2017-157000,,22/07/2017,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051.0,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,-2.0421116942370583
190,CA-2016-102281,2016-12-10,14/10/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035.0,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,-65.33167054860016
191,CA-2016-102281,2016-12-10,14/10/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,-13.818384680656644
192,CA-2016-102281,2016-12-10,14/10/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035.0,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,-2.171215755702322
